datetime,open,high,low,close,volume,high_5_sma,high_5_mstd,vwma_5,boll,boll_ub,boll_lb,action
2022-12-29 04:00:00,16553.1,16575.3,16529.5,16553.0,22366.398,16641.9,82.77405994629856,16584.466413371887,16730.434999999998,16988.274160596065,16472.59583940393,0
2022-12-29 08:00:00,16553.0,16628.6,16514.6,16593.8,40553.131,16611.96,33.52645224285616,16560.519341821237,16715.77,16969.420759489334,16462.119240510667,0
2022-12-29 12:00:00,16593.8,16659.0,16584.0,16610.1,52351.625,16611.760000000002,33.16930810240876,16564.935298324184,16704.445,16955.5939428083,16453.2960571917,0
2022-12-29 16:00:00,16610.1,16647.8,16589.0,16608.1,26803.582,16619.859999999997,36.57783481827119,16585.535263693033,16692.15,16936.454525239864,16447.84547476014,0
2022-12-29 20:00:00,16608.0,16649.0,16551.0,16630.3,32491.916,16631.939999999995,33.518920030230596,16598.53448168993,16683.605000000003,16923.769640677234,16443.440359322773,0
2022-12-30 00:00:00,16630.3,16641.1,16576.3,16593.9,19882.213,16645.1,11.224526715778698,16605.109331151863,16671.555,16903.810879535893,16439.299120464108,0
2022-12-30 04:00:00,16593.9,16608.5,16410.0,16467.5,62732.71,16641.079999999998,19.303289874867698,16575.110003802114,16649.284999999996,16869.189402914297,16429.380597085696,0
2022-12-30 08:00:00,16467.6,16524.9,16453.0,16489.5,38916.057,16614.26,52.608392866468414,16544.27641914126,16630.355,16835.645340993688,16425.06465900631,0
2022-12-30 12:00:00,16489.6,16568.5,16320.0,16547.7,104487.149,16598.4,51.918012288535024,16510.45505634323,16614.760000000002,16792.227024661337,16437.292975338667,-1
2022-12-30 16:00:00,16547.7,16569.8,16510.0,16520.8,34830.474,16582.56,44.11630084211785,16501.124633314466,16599.614999999998,16751.919560183444,16447.310439816552,0
2022-12-30 20:00:00,16520.8,16666.6,16520.5,16601.2,34781.887,16587.66,53.128928089999576,16505.70370708318,16590.14,16713.152834589422,16467.127165410577,0
2022-12-31 00:00:00,16601.2,16611.5,16546.5,16549.1,15952.362,16588.260000000002,53.439152313564705,16512.95720664341,16583.53,16699.94852086348,16467.111479136518,0
2022-12-31 04:00:00,16549.0,16565.6,16530.0,16564.4,15304.144,16596.399999999998,43.562196914212564,16520.48098558505,16576.84,16680.153185585532,16473.52681441447,0
2022-12-31 08:00:00,16564.4,16581.8,16538.0,16565.6,18890.316,16599.06,41.803205618620886,16563.422347337095,16572.954999999998,16671.47799704845,16474.432002951547,0
2022-12-31 12:00:00,16565.5,16640.0,16546.2,16586.0,37418.928,16613.1,41.304842331051205,16580.28410612812,16570.305,16664.085246489438,16476.524753510563,0
2022-12-31 16:00:00,16586.1,16609.3,16562.0,16564.3,15398.52,16601.64,28.809251985999445,16574.6795799818,16564.920000000002,16645.561130944705,16484.2788690553,0
2022-12-31 20:00:00,16564.3,16569.7,16461.8,16537.6,31497.886,16593.28,31.19850957966774,16561.712916494194,16563.235,16644.718747814735,16481.751252185266,0
2023-01-01 00:00:00,16537.5,16557.1,16504.0,16529.3,14206.373,16591.579999999998,33.24811272828252,16558.98415855248,16560.219999999998,16642.057801071696,16478.3821989283,0
2023-01-01 04:00:00,16529.2,16545.7,16488.0,16519.6,17998.501,16584.36,39.276048681001136,16552.16091975708,16559.25,16642.592855596555,16475.907144403445,0
2023-01-01 08:00:00,16519.5,16549.8,16496.8,16549.8,15117.276,16566.32,25.69926068959749,16533.628467211558,16559.08,16642.488660411374,16475.67133958863,0
2023-01-01 12:00:00,16549.8,16565.9,16524.6,16553.1,15542.884,16557.64,10.222426326057542,16528.64594021288,16559.085,16642.49213777381,16475.677862226188,0
2023-01-01 16:00:00,16553.0,16615.8,16552.6,16596.1,25971.416,16566.86,28.416949167563683,16548.03688614789,16559.199999999997,16642.81475568619,16475.585244313803,0
2023-01-01 20:00:00,16596.1,16618.8,16579.1,16610.3,16666.515,16579.2,35.6062494513558,16560.807830618323,16559.21,16642.85043091861,16475.56956908139,0
2023-01-02 00:00:00,16610.4,16700.7,16541.2,16654.6,36641.746,16610.2,58.96231847538773,16591.637317638248,16561.535,16653.10675558595,16469.963244414048,0
2023-01-02 04:00:00,16654.7,16767.8,16612.8,16712.5,53335.472,16653.8,79.98596751927154,16635.890344264128,16565.644999999997,16675.721097601603,16455.56890239839,1
2023-01-02 08:00:00,16712.6,16764.0,16696.0,16728.5,37550.631,16693.420000000002,74.43105534650726,16664.58732112237,16572.375,16704.062107229853,16440.687892770147,1
2023-01-02 12:00:00,16728.4,16744.8,16665.0,16729.2,35861.236,16719.219999999998,62.14251362791295,16685.25255514167,16585.46,16725.04062601212,16445.87937398788,0
2023-01-02 16:00:00,16729.2,16732.9,16702.6,16730.5,16549.997,16742.04,27.138404521928283,16696.27560765574,16597.510000000002,16743.66586345095,16451.354136549053,0
2023-01-02 20:00:00,16730.5,16799.0,16650.0,16666.0,35222.094,16761.7,25.243018836821726,16711.155528005547,16603.425,16750.664438009328,16456.18556199067,0
2023-01-03 00:00:00,16665.9,16699.7,16639.5,16684.5,22052.463,16748.08,36.837847385479975,16710.54958028489,16611.61,16757.705698989386,16465.514301010615,0
2023-01-03 04:00:00,16684.4,16774.0,16675.2,16723.1,29397.355,16750.079999999998,38.16578310471233,16708.297303639483,16617.704999999998,16771.917737203607,16463.49226279639,0
2023-01-03 08:00:00,16723.1,16750.5,16691.7,16714.2,22008.402,16751.22,38.05360692491524,16708.796408521255,16625.96,16782.36984489151,16469.55015510849,0
2023-01-03 12:00:00,16714.2,16764.9,16610.0,16670.8,73811.27,16757.620000000003,36.87488305060878,16696.72035864295,16631.28,16786.103588574177,16476.45641142582,0
2023-01-03 16:00:00,16670.9,16680.1,16600.3,16637.7,35119.476,16733.84,41.559090461604924,16684.07782896801,16634.885000000002,16786.595642516175,16483.17435748383,0
2023-01-03 20:00:00,16637.6,16688.2,16636.0,16667.2,20681.239,16731.54,44.157819239584846,16682.919787384708,16638.945,16789.488862816183,16488.401137183817,0
2023-01-04 00:00:00,16667.3,16870.0,16645.7,16855.9,70080.094,16750.739999999998,76.36224852632336,16711.476234614634,16653.524999999998,16828.18103941834,16478.868960581654,0
2023-01-04 04:00:00,16855.9,16904.4,16832.3,16862.5,44883.714,16781.52,102.71205868833674,16739.248278287836,16669.769999999997,16858.868371503566,16480.671628496428,0
2023-01-04 08:00:00,16862.5,16913.6,16824.5,16826.8,34682.195,16811.260000000002,117.20242318312611,16779.38674846568,16684.645,16874.022211712043,16495.267788287958,1
2023-01-04 12:00:00,16826.7,16852.1,16759.3,16846.5,60474.144,16845.66,91.5065462139012,16811.150646205242,16700.99,16886.78372716179,16515.196272838213,0
2023-01-04 16:00:00,16846.5,16984.6,16777.7,16835.9,109451.837,16904.94,51.07316320728031,16839.494974571673,16715.295,16896.06315596383,16534.526844036165,1
2023-01-04 20:00:00,16835.9,16860.9,16766.0,16842.1,30175.854,16903.120000000003,52.76369016660455,16849.984158751486,16729.745000000003,16901.9215247769,16557.568475223106,0
2023-01-05 00:00:00,16842.2,16869.0,16800.0,16819.0,19519.003,16896.04,54.881536057196726,16845.501760592448,16740.890000000003,16905.32449375627,16576.455506243736,0
2023-01-05 04:00:00,16819.0,16840.7,16782.4,16816.1,16536.812,16881.46,58.607192391355206,16841.840491230327,16751.18,16906.72248158939,16595.63751841061,0
2023-01-05 08:00:00,16816.1,16830.0,16775.1,16827.0,23157.987,16877.04,62.10404978741175,16845.06902171319,16759.8,16911.876047458383,16607.723952541615,0
2023-01-05 12:00:00,16827.0,16872.8,16740.4,16836.6,68886.546,16854.68,18.551468944465245,16818.15806900627,16766.004999999997,16920.069066987988,16611.940933012007,0
2023-01-05 16:00:00,16836.7,16867.8,16794.0,16856.4,29189.477,16856.059999999998,19.368479547900613,16821.171178426615,16772.4,16930.474905628667,16614.325094371336,0
2023-01-05 20:00:00,16856.3,16863.4,16810.0,16823.8,19079.522,16854.94,18.578966601979,16821.521342925666,16777.129999999997,16935.423346603653,16618.83665339634,0
2023-01-06 00:00:00,16823.8,16865.0,16795.6,16825.1,21068.091,16859.8,17.03701851843286,16823.307450340857,16781.86,16939.93994513116,16623.780054868843,0
2023-01-06 04:00:00,16825.0,16828.0,16773.0,16785.6,23858.147,16859.4,17.912565421999517,16821.020482685377,16787.84,16936.2166671969,16639.4633328031,0
2023-01-06 08:00:00,16785.6,16805.3,16685.2,16731.4,43531.809,16845.9,27.92597357295711,16797.65358973137,16790.185,16933.065594609023,16647.30440539098,0
2023-01-06 12:00:00,16731.5,16843.0,16664.8,16834.2,102292.922,16840.940000000002,25.12584326938164,16783.565084937058,16795.739999999998,16936.25811495895,16655.221885041046,0
2023-01-06 16:00:00,16834.1,16960.0,16801.6,16932.6,57987.086,16860.260000000002,59.853471077268196,16806.51238277043,16806.66,16954.263542961457,16659.056457038543,0
2023-01-06 20:00:00,16932.7,17030.0,16881.0,16943.8,68235.574,16893.260000000002,97.04889489322973,16838.399231680596,16820.31,16965.485261050533,16675.13473894947,0
2023-01-07 00:00:00,16943.9,16973.6,16924.8,16944.4,18044.048,16922.379999999997,94.3791926220863,16848.717098417943,16835.645,16963.344474095422,16707.94552590458,0
2023-01-07 04:00:00,16944.3,16945.0,16915.8,16939.8,10556.131,16950.32,68.0632940724772,16870.498777932946,16849.275,16958.065477040844,16740.48452295916,1
2023-01-07 08:00:00,16939.8,16946.4,16903.0,16912.3,13458.257,16971.0,34.96398146659361,16929.109138213003,16852.095,16964.47331735065,16739.716682649352,1
2023-01-07 12:00:00,16912.3,16944.0,16900.1,16934.5,16729.551,16967.8,36.90094849724492,16942.89708335737,16855.695,16973.936794641475,16737.453205358524,0
2023-01-07 16:00:00,16934.5,16939.6,16910.4,16937.3,9360.224,16949.719999999998,13.589407639645534,16932.287966951415,16861.219999999998,16984.015741397245,16738.42425860275,0
2023-01-07 20:00:00,16937.3,16945.8,16922.9,16936.5,9824.894,16944.16,2.7033312776062126,16928.133210617674,16865.719999999998,16992.767170684685,16738.67282931531,0
2023-01-08 00:00:00,16936.5,16949.3,16905.0,16939.0,15067.481,16945.02,3.5793854216165433,16927.94229996509,16870.875,17001.153178081546,16740.596821918454,0
2023-01-08 04:00:00,16938.9,16947.5,16927.5,16945.5,7997.895,16945.239999999998,3.7165844530269583,16931.282961536108,16876.045,17009.678614980166,16742.41138501983,0
2023-01-08 08:00:00,16945.5,16960.0,16917.8,16918.6,15529.951,16948.44,7.422465897295476,16932.983223564064,16881.025,17013.12226679524,16748.927733204764,0
2023-01-08 12:00:00,16918.5,17015.6,16912.7,16991.0,27054.754,16963.64,29.56979878180836,16947.84506830332,16889.77,17026.833766950138,16752.706233049863,0
2023-01-08 16:00:00,16990.9,17015.1,16910.2,16920.3,31184.044,16977.5,34.88144205729938,16949.363224516834,16894.435,17028.82839386973,16760.04160613027,0
2023-01-08 20:00:00,16920.3,17181.1,16916.5,17124.7,60883.193,17023.859999999997,93.24474784135018,17004.530157265206,16908.840000000004,17075.111514160086,16742.56848583992,0
2023-01-09 00:00:00,17124.6,17245.1,17098.2,17188.1,85195.766,17083.379999999997,122.65955731208729,17073.7591357124,16925.425,17131.160894828987,16719.68910517101,1
2023-01-09 04:00:00,17188.1,17248.0,17171.7,17189.7,35863.212,17140.98,117.76012483008596,17102.234397829827,16943.72,17174.906400984208,16712.533599015795,1
2023-01-09 08:00:00,17189.8,17277.7,17180.0,17232.2,50754.112,17193.4,105.71508880002561,17140.041828789937,16964.075,17221.48618345645,16706.66381654355,1
2023-01-09 12:00:00,17232.2,17325.0,17181.9,17260.4,80374.648,17255.379999999997,52.49473306910813,17188.827426383123,16987.815,17262.892361558766,16712.73763844123,1
2023-01-09 16:00:00,17260.4,17387.8,17259.6,17285.7,77463.239,17296.72,60.19831392984964,17238.733049505765,17015.53,17293.50965923318,16737.55034076682,1
2023-01-09 20:00:00,17285.6,17302.3,17118.3,17169.7,70626.832,17308.159999999996,52.93272144899287,17245.982216460892,17032.305,17304.645765450827,16759.964234549174,0
2023-01-10 00:00:00,17169.6,17227.7,17140.4,17199.9,27484.953,17304.1,59.117806116234526,17245.91605063003,17045.67,17323.586921323476,16767.75307867652,0
2023-01-10 04:00:00,17199.9,17228.0,17181.8,17194.7,18254.506,17294.16,68.15403876511505,17245.911323339864,17058.215,17339.402154569267,16777.027845430734,0
2023-01-10 08:00:00,17194.6,17278.0,17181.2,17244.4,37043.974,17284.760000000002,66.04568873133873,17240.65474042429,17073.215,17360.772966879398,16785.657033120602,0
2023-01-10 12:00:00,17244.3,17368.7,17204.4,17317.5,92804.006,17280.94,58.74489765074902,17239.70003612639,17092.1,17392.106406949166,16792.09359305083,0
2023-01-10 16:00:00,17317.6,17448.0,17273.3,17424.1,73564.943,17310.079999999998,96.19114824138894,17293.82684601854,17117.69,17439.630582291727,16795.74941770827,0
2023-01-10 20:00:00,17424.1,17485.4,17393.3,17428.8,48167.989,17361.620000000003,109.1784410952854,17329.81977191333,17142.405,17480.614368197956,16804.195631802042,1
2023-01-11 00:00:00,17428.8,17500.0,17360.0,17407.7,42391.318,17416.02,92.43598866240627,17351.16218631524,17165.925,17509.461118533203,16822.388881466795,1
2023-01-11 04:00:00,17407.7,17456.0,17380.0,17437.1,25910.734,17451.620000000003,50.96500760322151,17373.143519283174,17190.955,17537.04628382099,16844.863716179014,1
2023-01-11 08:00:00,17437.1,17464.0,17399.5,17428.7,24797.868,17470.68,21.510741502708633,17412.741290367296,17215.44,17555.71918815989,16875.16081184011,0
2023-01-11 12:00:00,17428.6,17429.7,17306.4,17325.3,62512.096,17467.02,27.151648200364082,17405.830164128056,17234.43,17552.976489047087,16915.883510952914,0
2023-01-11 16:00:00,17325.2,17550.9,17320.3,17540.6,86222.612,17480.120000000003,46.87437466245722,17422.946952313763,17265.53,17575.585561065083,16955.474438934914,0
2023-01-11 20:00:00,17540.7,18013.2,17501.4,17935.7,144442.478,17582.760000000002,244.89439152417725,17588.410074727482,17312.765,17719.491817797654,16906.038182202345,1
2023-01-12 00:00:00,17935.6,18400.0,17902.4,18217.2,167796.474,17771.560000000005,422.33842235818196,17799.159710515458,17377.61,17913.805812229682,16841.41418777032,1
2023-01-12 04:00:00,18217.1,18233.0,18070.0,18129.3,51547.124,17925.360000000004,422.3566301125141,17851.678299778632,17427.84,18046.202283182905,16809.477716817095,1
2023-01-12 08:00:00,18129.2,18220.0,18062.0,18194.5,45869.521,18083.420000000002,327.7802495575365,17942.85486191301,17478.16,18173.394428921576,16782.925571078424,1
2023-01-12 12:00:00,18194.4,18377.4,17907.3,18077.7,322077.479,18248.72,154.90788230430329,18076.826076847134,17522.56,18252.76958318036,16792.35041681964,1
2023-01-12 16:00:00,18077.6,19062.5,18045.7,18877.2,328471.599,18458.579999999998,347.32834897256413,18327.667339237672,17604.809999999998,18539.314430222392,16670.305569777604,1
2023-01-12 20:00:00,18877.3,19120.0,18758.5,18838.0,124572.563,18602.579999999998,450.80836505105975,18439.870060859583,17683.69,18752.468570735386,16614.91142926461,1
2023-01-13 00:00:00,18838.1,18881.7,18711.0,18871.6,48452.132,18732.32,409.28870861533886,18478.669198514286,17762.985,18937.52602529681,16588.44397470319,1
2023-01-13 04:00:00,18871.5,18875.4,18770.5,18817.7,30968.56,18863.4,292.47190463361477,18508.25041718064,17845.385000000002,19074.632770450662,16616.137229549342,1
2023-01-13 08:00:00,18817.7,19050.0,18803.9,18911.7,102429.252,18997.920000000002,112.14351073520217,18771.53126208572,17930.975,19208.419135558852,16653.530864441145,1
2023-01-13 12:00:00,18911.7,19299.2,18801.4,19252.5,200754.386,19045.260000000002,177.2698169458554,18979.62137227527,18033.864999999998,19390.637650970337,16677.09234902966,1
2023-01-13 16:00:00,19252.6,19398.0,19053.0,19354.2,170550.15,19100.86,239.3120306211494,19085.3508379259,18139.355,19564.055806965607,16714.654193034392,1
2023-01-13 20:00:00,19354.1,19997.8,19307.4,19924.2,253653.352,19324.08,429.07324782608185,19322.226621435737,18269.69,19846.6224410987,16692.757558901296,1
2023-01-14 00:00:00,19924.3,21544.0,19882.6,20996.3,400698.97,19857.8,1004.8459185367844,19863.601084840822,18448.3,20389.17607131691,16507.42392868309,1
2023-01-14 04:00:00,20996.2,21060.0,20801.3,20913.1,75865.279,20259.8,1002.9438269414904,20024.259956655475,18622.515000000003,20790.322095005908,16454.7079049941,1
2023-01-14 08:00:00,20913.0,21045.0,20257.3,20733.4,208916.952,20608.96,881.4488686248623,20311.451129190948,18788.8,21071.417937461523,16506.182062538475,1
2023-01-14 12:00:00,20733.3,21240.0,20544.0,20796.9,186889.05,20977.36,583.3101644923197,20560.52794237055,18956.79,21313.8665567363,16599.713443263703,1
2023-01-14 16:00:00,20796.9,20930.5,20670.7,20796.8,78649.063,21163.9,239.6222026442034,20798.290414066887,19125.195,21503.76024066617,16746.629759333828,1
2023-01-14 20:00:00,20796.8,21092.0,20773.9,20962.8,59647.369,21073.5,111.25196627502086,20806.29392491211,19307.07,21662.313631693258,16951.82636830674,1
2023-01-15 00:00:00,20962.8,21012.0,20556.0,20736.5,96644.108,21063.9,114.72488832009489,20786.19825974498,19466.864999999998,21750.040752531422,17183.689247468574,0
2023-01-15 04:00:00,20736.5,20798.0,20673.9,20750.0,34775.593,21014.5,166.42641016394433,20831.97416813816,19607.579999999998,21839.746266774586,17375.41373322541,0
2023-01-15 08:00:00,20750.1,20780.0,20581.4,20737.4,63521.557,20922.5,134.73214167397444,20790.855166641555,19733.59,21919.331157593937,17547.848842406063,-1
2023-01-15 12:00:00,20737.4,21028.0,20661.1,20925.0,82803.419,20942.0,142.9825164139177,20808.63812174013,19873.375,21983.394725400463,17763.355274599537,0
2023-01-15 16:00:00,20925.0,21073.8,20670.0,20877.2,106046.834,20938.359999999997,138.36635429198859,20805.73994276995,20007.510000000002,22006.302782919916,18008.717217080088,0
2023-01-15 20:00:00,20877.3,20970.0,20750.0,20882.7,44695.048,20929.96,133.98361093826352,20825.009882847284,20147.76,21961.47729056801,18334.042709431986,0
2023-01-16 00:00:00,20882.7,21449.3,20780.2,21084.3,175273.721,21060.219999999998,244.57549345766157,20934.970887770436,20258.115,22013.988115275555,18502.241884724448,1
2023-01-16 04:00:00,21084.3,21276.0,21048.0,21116.0,55958.607,21159.42,198.81099567192237,20992.627118377146,20372.015000000003,22032.988414375825,18711.04158562418,1
2023-01-16 08:00:00,21116.0,21121.7,20619.0,20821.7,101732.641,21178.159999999996,187.41590914343834,20984.257258584767,20469.519999999997,21981.944485944445,18957.09551405555,0
2023-01-16 12:00:00,20821.8,21079.9,20606.6,21000.6,114395.111,21179.38,186.58474482138536,20987.503367865116,20578.665,21891.00049990691,19266.329500093092,0
2023-01-16 16:00:00,21000.6,21431.0,20921.0,21314.4,133530.799,21271.579999999998,170.45813855625588,21050.666527594014,20698.8,21789.859506312976,19607.740493687023,1
2023-01-16 20:00:00,21314.5,21498.0,21056.0,21188.3,85257.322,21281.32,184.00488308755337,21065.584171144725,20795.590000000004,21667.962686896055,19923.217313103953,0
2023-01-17 00:00:00,21188.2,21308.9,20827.8,21129.6,81669.204,21287.9,184.35499722021197,21060.466006367617,20884.36,21444.673312353127,20324.046687646874,0
2023-01-17 04:00:00,21129.6,21237.0,21062.1,21134.7,40393.627,21310.96,164.51186279434373,21114.039769858187,20944.885000000002,21287.864104933793,20601.90589506621,1
2023-01-17 08:00:00,21134.8,21252.0,21077.7,21218.6,49711.091,21345.379999999997,114.47760479703385,21186.738824307864,20956.0,21319.772687843913,20592.227312156087,1
2023-01-17 12:00:00,21218.6,21640.0,21024.3,21175.6,233119.434,21387.18,175.46684017234315,21221.43624601242,20969.125,21345.117339647786,20593.132660352214,0
2023-01-17 16:00:00,21175.7,21426.0,21080.3,21337.2,86362.443,21372.78,166.84091824269726,21227.4250262168,20999.315,21392.197156029575,20606.432843970422,0
2023-01-17 20:00:00,21337.3,21410.8,21123.1,21130.9,56134.794,21393.16,163.27255740039988,21251.038137972937,21016.015,21400.984670849302,20631.045329150696,0
2023-01-18 00:00:00,21130.8,21376.3,21103.6,21254.1,58477.632,21421.019999999997,140.22225928884274,21259.154694626097,21038.879999999997,21423.34980909481,20654.410190905186,0
2023-01-18 04:00:00,21254.1,21317.9,21226.6,21307.7,26297.724,21434.2,122.31776240623269,21268.82571435082,21056.125,21456.824161992125,20655.425838007875,0
2023-01-18 08:00:00,21307.8,21318.1,21132.1,21201.6,45098.726,21369.82,50.61666721611195,21250.753254003335,21079.38,21455.18680142879,20703.573198571212,0
2023-01-18 12:00:00,21201.7,21672.0,20810.0,21035.5,269472.012,21419.02,146.8856255733266,21198.69039243405,21093.655000000002,21437.075818882964,20750.23418111704,0
2023-01-18 16:00:00,21035.5,21138.0,20386.0,20905.1,320910.719,21364.46,193.85706848104968,21023.590052742522,21102.04,21415.739161282927,20788.340838717075,-1
2023-01-18 20:00:00,20905.0,20937.8,20621.1,20680.0,93528.704,21276.760000000002,271.00017158678077,20972.137371114604,21089.79,21448.503308191684,20731.076691808317,-1
2023-01-19 00:00:00,20680.1,20822.0,20659.9,20748.9,43011.055,21177.579999999998,335.2965732005954,20948.77964002278,21083.375,21462.125248914464,20704.624751085536,-1
2023-01-19 04:00:00,20748.9,20882.0,20745.1,20818.2,31250.694,21090.36,346.15032572577564,20927.299053901777,21080.15,21467.104405039,20693.195594961002,-1
2023-01-19 08:00:00,20818.2,20848.0,20707.4,20741.3,39443.519,20925.56,126.41031603495603,20790.112998616383,21063.0,21478.52877663366,20647.47122336634,-1
2023-01-19 12:00:00,20741.3,20962.7,20661.0,20870.7,108038.963,20890.5,59.20489844646859,20784.346974695953,21050.734999999997,21474.084169188704,20627.38583081129,0
2023-01-19 16:00:00,20870.8,21140.0,20786.8,21090.0,86336.685,20930.94,128.31296894724719,20857.901472259848,21064.15,21473.720231751504,20654.5797682485,0
2023-01-19 20:00:00,21090.1,21183.9,20913.4,21068.3,66652.701,21003.32,151.47886651298282,20912.364776106977,21067.535,21476.011343578542,20659.058656421457,1
2023-01-20 00:00:00,21068.3,21223.2,21011.4,21086.2,49417.658,21071.56,159.78780616823977,20948.53251830359,21056.125,21447.977194879288,20664.272805120712,1
2023-01-20 04:00:00,21086.2,21125.0,20856.4,20954.2,54029.169,21126.96,99.5735055125596,20972.780359398734,21044.42,21433.624860682754,20655.215139317243,1
2023-01-20 08:00:00,20954.1,20991.9,20895.4,20957.6,33135.271,21132.8,87.67676431107482,21022.703166982985,21035.82,21424.70095648402,20646.93904351598,0
2023-01-20 12:00:00,20957.5,21250.0,20952.2,21139.7,103649.424,21154.8,102.48519405289743,21058.338885912563,21036.07,21425.224939242686,20646.915060757314,0
2023-01-20 16:00:00,21139.7,21535.0,21136.1,21494.2,157224.305,21225.02,200.6638034127249,21189.44297790086,21049.85,21483.224900300724,20616.475099699273,1
2023-01-20 20:00:00,21494.1,22750.0,21493.8,22661.1,326189.373,21530.379999999997,710.7040326324758,21733.56508095803,21124.125,21965.438954478435,20282.811045521565,1
2023-01-21 00:00:00,22661.0,22812.4,22422.0,22541.7,91102.531,21867.86,855.8883501953188,21900.867509224474,21184.35,22236.032408534626,20132.66759146537,1
2023-01-21 04:00:00,22541.8,22678.6,22511.2,22631.5,32823.977,22205.2,750.1968941551717,21977.86573933619,21259.379999999997,22493.326742175876,20025.43325782412,1
2023-01-21 08:00:00,22631.6,23330.0,22555.0,22903.5,266330.182,22621.2,659.2930911211407,22370.452668776787,21341.85,22778.186227314094,19905.513772685903,1
2023-01-21 12:00:00,22903.5,23288.0,22847.8,22996.2,145710.162,22971.8,311.7930082604026,22663.36941743085,21426.275,23041.511625161562,19811.03837483844,1
2023-01-21 16:00:00,22996.2,23390.0,22980.0,23271.9,130707.129,23099.8,328.8751738883206,22948.308469441276,21529.79,23338.20571361878,19721.374286381222,1
2023-01-21 20:00:00,23271.9,23298.2,22670.0,22781.9,98007.119,23196.96,292.48888525903766,22991.896126408228,21617.109999999997,23492.446114042425,19741.77388595757,1
2023-01-22 00:00:00,22781.8,22974.3,22600.2,22766.1,77074.223,23256.1,162.47436720933771,22986.761510501077,21710.16,23621.084826966242,19799.235173033758,0
2023-01-22 04:00:00,22766.0,22967.0,22720.0,22893.2,41651.721,23183.5,198.34028839364325,23006.98538369699,21820.82,23736.88512096788,19904.75487903212,0
2023-01-22 08:00:00,22893.2,22934.1,22733.0,22785.5,45038.944,23112.72,214.23500414281654,22971.502921707226,21922.65,23815.178767215188,20030.121232784815,-1
2023-01-22 12:00:00,22785.6,23080.2,22631.1,22792.9,106358.408,23050.760000000002,148.79910282011713,22845.899782742203,22021.385000000002,23876.986059977513,20165.78394002249,-1
2023-01-22 16:00:00,22793.0,22962.8,22681.0,22720.0,72710.666,22983.68,56.07242637937901,22813.365945093457,22120.32,23897.90826989361,20342.73173010639,0
2023-01-22 20:00:00,22720.0,22770.0,22287.0,22704.6,139695.849,22942.82,111.57948736246477,22741.74723979994,22212.015000000003,23905.396468230825,20518.63353176918,-1
2023-01-23 00:00:00,22704.7,22825.9,22645.6,22657.6,47573.102,22914.6,121.35042233165086,22726.061397249643,22290.395,23908.553708597752,20672.23629140225,0
2023-01-23 04:00:00,22657.6,22793.3,22596.8,22692.4,36713.329,22886.44,131.5980736943735,22712.934630420557,22371.6,23891.55743846236,20851.642561537636,0
2023-01-23 08:00:00,22692.4,22960.0,22661.9,22906.5,68826.107,22862.4,92.53477724655409,22701.946999863314,22462.615,23872.503063156724,21052.72693684328,0
2023-01-23 12:00:00,22906.4,23160.0,22500.0,22852.0,183939.268,22901.84,161.98670624489571,22741.06777855319,22557.505,23783.383700061062,21331.62629993894,0
2023-01-23 16:00:00,22852.1,23193.1,22653.0,22789.6,135640.765,22986.46,184.8016855985666,22825.996433649605,22649.105,23618.593109044767,21679.616890955233,1
2023-01-23 20:00:00,22789.6,23043.9,22756.1,22913.1,53110.269,23030.06,161.72638312926068,22846.268795418495,22737.775,23402.479397695733,22073.07060230427,0
2023-01-24 00:00:00,22913.3,23142.0,22863.3,23078.2,51857.971,23099.8,95.88876367997098,22876.671152420255,22816.975,23154.97509265064,22478.97490734936,1
2023-01-24 04:00:00,23078.2,23158.7,23000.0,23052.3,37575.8,23139.54,56.585006848756734,22897.46260540791,22836.534999999996,23181.754462005883,22491.31553799411,1
2023-01-24 08:00:00,23052.3,23086.4,22760.0,22912.0,80599.104,23124.82,59.43338287590204,22933.23244232272,22855.05,23172.274625712067,22537.82537428793,0
2023-01-24 12:00:00,22912.1,23036.0,22677.9,22924.0,126440.595,23093.4,55.722661458989265,22934.936347469797,22869.675,23170.026070898275,22569.323929101723,0
2023-01-24 16:00:00,22924.0,23085.1,22782.0,23015.0,67270.843,23101.64,49.24228873715455,22944.16455111505,22875.25,23182.308969135545,22568.191030864455,0
2023-01-24 20:00:00,23015.1,23073.6,22450.0,22627.4,141871.503,23087.96,44.499471907801066,22863.577361318046,22856.81,23177.288194676992,22536.33180532301,-1
2023-01-25 00:00:00,22627.5,22699.0,22310.5,22641.0,97898.966,22996.02,167.2884694175669,22788.78058188018,22825.265,23093.68231276081,22556.847687239188,-1
2023-01-25 04:00:00,22641.1,22766.7,22600.0,22703.9,34838.121,22932.079999999998,184.33612505440058,22758.95579809183,22821.365,23094.657611836607,22548.072388163397,-1
2023-01-25 08:00:00,22703.9,22730.0,22460.8,22595.9,57559.621,22870.879999999997,191.85214880232994,22697.31683533177,22812.855,23103.44564696842,22522.26435303158,-1
2023-01-25 12:00:00,22595.8,22747.1,22327.2,22573.3,127913.984,22803.28,153.1432891120965,22617.626244340743,22796.859999999997,23103.59779922589,22490.122200774105,-1
2023-01-25 16:00:00,22573.4,22757.0,22508.1,22743.4,64912.438,22739.96,26.614338242216743,22589.61683617456,22794.754999999997,23102.39753675542,22487.112463244575,0
